Timestamp,LeftPositionX,LeftPositionY,LeftPositionZ,LeftRotationX,LeftRotationY,LeftRotationZ,LeftRotationW,LeftVelocityX,LeftVelocityY,LeftVelocityZ,LeftAngularVelocityX,LeftAngularVelocityY,LeftAngularVelocityZ,LeftAccelerationX,LeftAccelerationY,LeftAccelerationZ,LeftAngularAccelerationX,LeftAngularAccelerationY,LeftAngularAccelerationZ,RightPositionX,RightPositionY,RightPositionZ,RightRotationX,RightRotationY,RightRotationZ,RightRotationW,RightVelocityX,RightVelocityY,RightVelocityZ,RightAngularVelocityX,RightAngularVelocityY,RightAngularVelocityZ,RightAccelerationX,RightAccelerationY,RightAccelerationZ,RightAngularAccelerationX,RightAngularAccelerationY,RightAngularAccelerationZ,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDVelocityX,HMDVelocityY,HMDVelocityZ,HMDAngularVelocityX,HMDAngularVelocityY,HMDAngularVelocityZ,HMDAccelerationX,HMDAccelerationY,HMDAccelerationZ,HMDAngularAccelerationX,HMDAngularAccelerationY,HMDAngularAccelerationZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftEyeRotationX,LeftEyeRotationY,LeftEyeRotationZ,LeftEyeRotationW,LeftEyeVelocityX,LeftEyeVelocityY,LeftEyeVelocityZ,LeftEyeAngularVelocityX,LeftEyeAngularVelocityY,LeftEyeAngularVelocityZ,LeftEyeAccelerationX,LeftEyeAccelerationY,LeftEyeAccelerationZ,LeftEyeAngularAccelerationX,LeftEyeAngularAccelerationY,LeftEyeAngularAccelerationZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightEyeRotationX,RightEyeRotationY,RightEyeRotationZ,RightEyeRotationW,RightEyeVelocityX,RightEyeVelocityY,RightEyeVelocityZ,RightEyeAngularVelocityX,RightEyeAngularVelocityY,RightEyeAngularVelocityZ,RightEyeAccelerationX,RightEyeAccelerationY,RightEyeAccelerationZ,RightEyeAngularAccelerationX,RightEyeAngularAccelerationY,RightEyeAngularAccelerationZ,CenterEyePositionX,CenterEyePositionY,CenterEyePositionZ,CenterEyeRotationX,CenterEyeRotationY,CenterEyeRotationZ,CenterEyeRotationW,CenterEyeVelocityX,CenterEyeVelocityY,CenterEyeVelocityZ,CenterEyeAngularVelocityX,CenterEyeAngularVelocityY,CenterEyeAngularVelocityZ,CenterEyeAccelerationX,CenterEyeAccelerationY,CenterEyeAccelerationZ,CenterEyeAngularAccelerationX,CenterEyeAngularAccelerationY,CenterEyeAngularAccelerationZ,PrimaryButtonStateLeft,SecondaryButtonStateLeft,PrimaryTouchStateLeft,SecondaryTouchStateLeft,PrimaryButtonStateRight,SecondaryButtonStateRight,PrimaryTouchStateRight,SecondaryTouchStateRight,TriggerValueLeft,GripValueLeft,TriggerValueRight,GripValueRight
0.02000046,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1632565,-0.3374485,0.2441057,0.03815744,0.2089478,-0.08604787,0.9733862,-0.01248088,0.01941293,-0.01972467,0.1919501,-0.004265985,-0.2473056,0,0,0,0,0,0,-0.0009159837,0.005641965,0.002418046,-0.1129257,0.1091377,0.02517106,0.9872705,0.001678389,0.00101479,-0.007039409,0.0137392,-0.02085222,-0.07460337,0.03405755,-0.1247615,0.054577,-1.526196,0.4279746,-1.628108,-0.0009159837,0.005641965,0.002418046,-0.1129257,0.1091377,0.02517106,0.9872705,0.001678389,0.00101479,-0.007039409,0.0137392,-0.02085222,-0.07460337,0.03405755,-0.1247615,0.054577,-1.526196,0.4279746,-1.628108,-0.0009159837,0.005641965,0.002418046,-0.1129257,0.1091377,0.02517106,0.9872705,0.001678389,0.00101479,-0.007039409,0.0137392,-0.02085222,-0.07460337,0.03405755,-0.1247615,0.054577,-1.526196,0.4279746,-1.628108,-0.0009159837,0.005641965,0.002418046,-0.1129257,0.1091377,0.02517106,0.9872705,0.001678389,0.00101479,-0.007039409,0.0137392,-0.02085222,-0.07460337,0.03405755,-0.1247615,0.054577,-1.526196,0.4279746,-1.628108,False,False,False,False,False,False,False,False,0,0,0,0
0.04000092,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1625987,-0.3376592,0.2440972,0.04198926,0.2066773,-0.08519759,0.9737878,-0.02278822,0.00547477,-0.01389347,0.01351479,0.06051629,-0.2370202,0,0,0,0,0,0,-0.0008350778,0.005604745,0.002130917,-0.1131546,0.1089364,0.02672167,0.9872258,0.001808613,2.434343E-05,-0.006961008,0.008685275,-0.01408841,-0.07695424,0.006511041,-0.04952122,0.003919987,-0.2526906,0.3381825,-0.1175407,-0.0008350778,0.005604745,0.002130917,-0.1131546,0.1089364,0.02672167,0.9872258,0.001808613,2.434343E-05,-0.006961008,0.008685275,-0.01408841,-0.07695424,0.006511041,-0.04952122,0.003919987,-0.2526906,0.3381825,-0.1175407,-0.0008350778,0.005604745,0.002130917,-0.1131546,0.1089364,0.02672167,0.9872258,0.001808613,2.434343E-05,-0.006961008,0.008685275,-0.01408841,-0.07695424,0.006511041,-0.04952122,0.003919987,-0.2526906,0.3381825,-0.1175407,-0.0008350778,0.005604745,0.002130917,-0.1131546,0.1089364,0.02672167,0.9872258,0.001808613,2.434343E-05,-0.006961008,0.008685275,-0.01408841,-0.07695424,0.006511041,-0.04952122,0.003919987,-0.2526906,0.3381825,-0.1175407,False,False,False,False,True,False,False,False,0,0,1,0
0.06000137,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1622559,-0.3383143,0.2441764,0.0488526,0.1993823,-0.09109892,0.9744543,-0.03074098,-0.01862884,-0.005820713,-0.2288712,0.2259951,-0.04446623,0,0,0,0,0,0,-0.0008447729,0.005540006,0.002145849,-0.1130728,0.1086154,0.02644174,0.9872782,0.001648527,-0.000927647,-0.006749812,0.00271625,-0.002770791,-0.07300711,-0.008004109,-0.04759843,0.01055956,-0.2984444,0.5658682,0.1973521,-0.0008447729,0.005540006,0.002145849,-0.1130728,0.1086154,0.02644174,0.9872782,0.001648527,-0.000927647,-0.006749812,0.00271625,-0.002770791,-0.07300711,-0.008004109,-0.04759843,0.01055956,-0.2984444,0.5658682,0.1973521,-0.0008447729,0.005540006,0.002145849,-0.1130728,0.1086154,0.02644174,0.9872782,0.001648527,-0.000927647,-0.006749812,0.00271625,-0.002770791,-0.07300711,-0.008004109,-0.04759843,0.01055956,-0.2984444,0.5658682,0.1973521,-0.0008447729,0.005540006,0.002145849,-0.1130728,0.1086154,0.02644174,0.9872782,0.001648527,-0.000927647,-0.006749812,0.00271625,-0.002770791,-0.07300711,-0.008004109,-0.04759843,0.01055956,-0.2984444,0.5658682,0.1973521,False,False,False,False,True,False,False,False,0,0,1,0
0.08000183,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1629946,-0.3387888,0.2438856,0.05087084,0.1976209,-0.1010899,0.9737243,-0.01810601,-0.02285248,-0.007804875,-0.2392832,0.1850785,0.191437,0,0,0,0,0,0,-0.0008700136,0.005575872,0.001988501,-0.1126131,0.1074599,0.02592253,0.9874709,0.001019319,3.035017E-05,-0.006332446,-0.008937186,0.02735511,-0.03890239,-0.0314597,0.04789876,0.02086781,-0.5826584,1.50626,1.705197,-0.0008700136,0.005575872,0.001988501,-0.1126131,0.1074599,0.02592253,0.9874709,0.001019319,3.035017E-05,-0.006332446,-0.008937186,0.02735511,-0.03890239,-0.0314597,0.04789876,0.02086781,-0.5826584,1.50626,1.705197,-0.0008700136,0.005575872,0.001988501,-0.1126131,0.1074599,0.02592253,0.9874709,0.001019319,3.035017E-05,-0.006332446,-0.008937186,0.02735511,-0.03890239,-0.0314597,0.04789876,0.02086781,-0.5826584,1.50626,1.705197,-0.0008700136,0.005575872,0.001988501,-0.1126131,0.1074599,0.02592253,0.9874709,0.001019319,3.035017E-05,-0.006332446,-0.008937186,0.02735511,-0.03890239,-0.0314597,0.04789876,0.02086781,-0.5826584,1.50626,1.705197,False,False,False,False,True,False,False,False,0,0,1,0
0.1000004,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1628226,-0.338738,0.2438582,0.04911424,0.1983616,-0.09778408,0.9740014,-0.01910591,-0.01551707,-0.007680527,-0.1536249,0.1634666,0.09311286,0,0,0,0,0,0,-0.0009782054,0.005657497,0.001935232,-0.1128028,0.1066014,0.02543871,0.9875548,0.0001075305,0.00129956,-0.005810753,-0.005138937,0.04641897,-0.01972889,-0.04559273,0.0634651,0.02608656,0.1899262,0.9532624,0.9587445,-0.0009782054,0.005657497,0.001935232,-0.1128028,0.1066014,0.02543871,0.9875548,0.0001075305,0.00129956,-0.005810753,-0.005138937,0.04641897,-0.01972889,-0.04559273,0.0634651,0.02608656,0.1899262,0.9532624,0.9587445,-0.0009782054,0.005657497,0.001935232,-0.1128028,0.1066014,0.02543871,0.9875548,0.0001075305,0.00129956,-0.005810753,-0.005138937,0.04641897,-0.01972889,-0.04559273,0.0634651,0.02608656,0.1899262,0.9532624,0.9587445,-0.0009782054,0.005657497,0.001935232,-0.1128028,0.1066014,0.02543871,0.9875548,0.0001075305,0.00129956,-0.005810753,-0.005138937,0.04641897,-0.01972889,-0.04559273,0.0634651,0.02608656,0.1899262,0.9532624,0.9587445,False,False,False,False,True,False,False,False,0,0,1,0
0.1200008,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1622084,-0.3382413,0.2426951,0.04167763,0.1995812,-0.09582594,0.9742934,-0.0216962,0.01297429,-0.0246985,0.1812332,0.08303472,0.05271635,0,0,0,0,0,0,-0.001344744,0.005858365,0.001870205,-0.1130431,0.1034828,0.02450093,0.9878827,-0.00412818,0.003488724,-0.004527044,0.003800654,0.1079296,0.003704571,-0.2117807,0.1094557,0.06418398,0.4469693,3.075461,1.171646,-0.001344744,0.005858365,0.001870205,-0.1130431,0.1034828,0.02450093,0.9878827,-0.00412818,0.003488724,-0.004527044,0.003800654,0.1079296,0.003704571,-0.2117807,0.1094557,0.06418398,0.4469693,3.075461,1.171646,-0.001344744,0.005858365,0.001870205,-0.1130431,0.1034828,0.02450093,0.9878827,-0.00412818,0.003488724,-0.004527044,0.003800654,0.1079296,0.003704571,-0.2117807,0.1094557,0.06418398,0.4469693,3.075461,1.171646,-0.001344744,0.005858365,0.001870205,-0.1130431,0.1034828,0.02450093,0.9878827,-0.00412818,0.003488724,-0.004527044,0.003800654,0.1079296,0.003704571,-0.2117807,0.1094557,0.06418398,0.4469693,3.075461,1.171646,False,False,False,False,True,False,False,False,0,0,1,0
0.1400013,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15991,-0.3385421,0.2413203,0.03712114,0.200344,-0.08341222,0.9754623,-0.04478943,0.02176346,-0.03190419,0.2869174,0.04846537,-0.282919,0,0,0,0,0,0,-0.001732122,0.005940766,0.00189225,-0.1136408,0.1008348,0.02359082,0.9881101,-0.00895463,0.003984931,-0.003285624,0.01521941,0.1651821,0.01827101,-0.241317,0.0248098,0.06206955,0.5709246,2.862558,0.7283051,-0.001732122,0.005940766,0.00189225,-0.1136408,0.1008348,0.02359082,0.9881101,-0.00895463,0.003984931,-0.003285624,0.01521941,0.1651821,0.01827101,-0.241317,0.0248098,0.06206955,0.5709246,2.862558,0.7283051,-0.001732122,0.005940766,0.00189225,-0.1136408,0.1008348,0.02359082,0.9881101,-0.00895463,0.003984931,-0.003285624,0.01521941,0.1651821,0.01827101,-0.241317,0.0248098,0.06206955,0.5709246,2.862558,0.7283051,-0.001732122,0.005940766,0.00189225,-0.1136408,0.1008348,0.02359082,0.9881101,-0.00895463,0.003984931,-0.003285624,0.01521941,0.1651821,0.01827101,-0.241317,0.0248098,0.06206955,0.5709246,2.862558,0.7283051,False,False,False,False,True,False,False,False,0,0,1,0
0.1600018,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.158417,-0.3395255,0.242288,0.03990104,0.1787297,-0.09013171,0.9789484,-0.09113696,-0.003834307,-0.003999566,0.07558273,0.6507887,-0.09446475,0,0,0,0,0,0,-0.002075966,0.006036409,0.001911736,-0.1138687,0.0984346,0.02315178,0.9883363,-0.0121675,0.004586823,-0.002330468,0.02056942,0.2011468,0.02277549,-0.1606397,0.03009393,0.04775671,0.2674946,1.798197,0.2252191,-0.002075966,0.006036409,0.001911736,-0.1138687,0.0984346,0.02315178,0.9883363,-0.0121675,0.004586823,-0.002330468,0.02056942,0.2011468,0.02277549,-0.1606397,0.03009393,0.04775671,0.2674946,1.798197,0.2252191,-0.002075966,0.006036409,0.001911736,-0.1138687,0.0984346,0.02315178,0.9883363,-0.0121675,0.004586823,-0.002330468,0.02056942,0.2011468,0.02277549,-0.1606397,0.03009393,0.04775671,0.2674946,1.798197,0.2252191,-0.002075966,0.006036409,0.001911736,-0.1138687,0.0984346,0.02315178,0.9883363,-0.0121675,0.004586823,-0.002330468,0.02056942,0.2011468,0.02277549,-0.1606397,0.03009393,0.04775671,0.2674946,1.798197,0.2252191,False,False,False,False,True,False,False,False,0,0,0.4962621,0
0.1800003,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1551826,-0.340626,0.2408886,0.03881155,0.165907,-0.1024727,0.9800346,-0.1193899,-0.02412934,-0.01409503,-0.03387377,0.7637317,0.2161264,0,0,0,0,0,0,-0.003509752,0.006485817,0.002335492,-0.1154751,0.09162075,0.02294831,0.9888096,-0.01961108,0.006023319,0.0009323191,0.0463095,0.2969798,0.003918225,-0.3722061,0.07182999,0.1631512,1.287097,4.791997,-0.9429317,-0.003509752,0.006485817,0.002335492,-0.1154751,0.09162075,0.02294831,0.9888096,-0.01961108,0.006023319,0.0009323191,0.0463095,0.2969798,0.003918225,-0.3722061,0.07182999,0.1631512,1.287097,4.791997,-0.9429317,-0.003509752,0.006485817,0.002335492,-0.1154751,0.09162075,0.02294831,0.9888096,-0.01961108,0.006023319,0.0009323191,0.0463095,0.2969798,0.003918225,-0.3722061,0.07182999,0.1631512,1.287097,4.791997,-0.9429317,-0.003509752,0.006485817,0.002335492,-0.1154751,0.09162075,0.02294831,0.9888096,-0.01961108,0.006023319,0.0009323191,0.0463095,0.2969798,0.003918225,-0.3722061,0.07182999,0.1631512,1.287097,4.791997,-0.9429317,False,False,False,False,False,False,False,False,0,0,0,0
0.2000008,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1534667,-0.3414929,0.2400348,0.03944186,0.1647097,-0.1048024,0.979965,-0.1216528,-0.0344962,-0.0227635,-0.06416149,0.6510286,0.2391643,0,0,0,0,0,0,-0.004525407,0.006765746,0.002641522,-0.1166301,0.08532327,0.02302997,0.9892356,-0.02716592,0.007845525,0.003881031,0.06199066,0.4000401,-0.02157079,-0.3777335,0.0911082,0.1474322,0.7840402,5.152896,-1.274422,-0.004525407,0.006765746,0.002641522,-0.1166301,0.08532327,0.02302997,0.9892356,-0.02716592,0.007845525,0.003881031,0.06199066,0.4000401,-0.02157079,-0.3777335,0.0911082,0.1474322,0.7840402,5.152896,-1.274422,-0.004525407,0.006765746,0.002641522,-0.1166301,0.08532327,0.02302997,0.9892356,-0.02716592,0.007845525,0.003881031,0.06199066,0.4000401,-0.02157079,-0.3777335,0.0911082,0.1474322,0.7840402,5.152896,-1.274422,-0.004525407,0.006765746,0.002641522,-0.1166301,0.08532327,0.02302997,0.9892356,-0.02716592,0.007845525,0.003881031,0.06199066,0.4000401,-0.02157079,-0.3777335,0.0911082,0.1474322,0.7840402,5.152896,-1.274422,False,False,False,False,False,False,False,False,0,0,0,0
