Timestamp,LeftPositionX,LeftPositionY,LeftPositionZ,LeftRotationX,LeftRotationY,LeftRotationZ,LeftRotationW,LeftVelocityX,LeftVelocityY,LeftVelocityZ,LeftAngularVelocityX,LeftAngularVelocityY,LeftAngularVelocityZ,LeftAccelerationX,LeftAccelerationY,LeftAccelerationZ,LeftAngularAccelerationX,LeftAngularAccelerationY,LeftAngularAccelerationZ,RightPositionX,RightPositionY,RightPositionZ,RightRotationX,RightRotationY,RightRotationZ,RightRotationW,RightVelocityX,RightVelocityY,RightVelocityZ,RightAngularVelocityX,RightAngularVelocityY,RightAngularVelocityZ,RightAccelerationX,RightAccelerationY,RightAccelerationZ,RightAngularAccelerationX,RightAngularAccelerationY,RightAngularAccelerationZ,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDVelocityX,HMDVelocityY,HMDVelocityZ,HMDAngularVelocityX,HMDAngularVelocityY,HMDAngularVelocityZ,HMDAccelerationX,HMDAccelerationY,HMDAccelerationZ,HMDAngularAccelerationX,HMDAngularAccelerationY,HMDAngularAccelerationZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftEyeRotationX,LeftEyeRotationY,LeftEyeRotationZ,LeftEyeRotationW,LeftEyeVelocityX,LeftEyeVelocityY,LeftEyeVelocityZ,LeftEyeAngularVelocityX,LeftEyeAngularVelocityY,LeftEyeAngularVelocityZ,LeftEyeAccelerationX,LeftEyeAccelerationY,LeftEyeAccelerationZ,LeftEyeAngularAccelerationX,LeftEyeAngularAccelerationY,LeftEyeAngularAccelerationZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightEyeRotationX,RightEyeRotationY,RightEyeRotationZ,RightEyeRotationW,RightEyeVelocityX,RightEyeVelocityY,RightEyeVelocityZ,RightEyeAngularVelocityX,RightEyeAngularVelocityY,RightEyeAngularVelocityZ,RightEyeAccelerationX,RightEyeAccelerationY,RightEyeAccelerationZ,RightEyeAngularAccelerationX,RightEyeAngularAccelerationY,RightEyeAngularAccelerationZ,CenterEyePositionX,CenterEyePositionY,CenterEyePositionZ,CenterEyeRotationX,CenterEyeRotationY,CenterEyeRotationZ,CenterEyeRotationW,CenterEyeVelocityX,CenterEyeVelocityY,CenterEyeVelocityZ,CenterEyeAngularVelocityX,CenterEyeAngularVelocityY,CenterEyeAngularVelocityZ,CenterEyeAccelerationX,CenterEyeAccelerationY,CenterEyeAccelerationZ,CenterEyeAngularAccelerationX,CenterEyeAngularAccelerationY,CenterEyeAngularAccelerationZ,PrimaryButtonStateLeft,SecondaryButtonStateLeft,PrimaryTouchStateLeft,SecondaryTouchStateLeft,PrimaryButtonStateRight,SecondaryButtonStateRight,PrimaryTouchStateRight,SecondaryTouchStateRight,TriggerValueLeft,GripValueLeft,TriggerValueRight,GripValueRight
0.02000427,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03200189,-0.449009,0.2351753,0.01704963,0.2496905,0.03331776,0.9676021,-0.03086858,-0.05848625,0.01388202,-0.05761286,0.1321816,-0.1157489,0,0,0,0,0,0,0.02008937,-0.001499779,0.04163344,-0.0763654,0.07198342,0.003578182,0.9944717,-0.05974843,0.003508399,0.01033549,0.04774314,0.529898,-0.1024383,-0.3293723,0.01552553,0.09087721,0.1473194,3.686873,-0.2435752,0.02008937,-0.001499779,0.04163344,-0.0763654,0.07198342,0.003578182,0.9944717,-0.05974843,0.003508399,0.01033549,0.04774314,0.529898,-0.1024383,-0.3293723,0.01552553,0.09087721,0.1473194,3.686873,-0.2435752,0.02008937,-0.001499779,0.04163344,-0.0763654,0.07198342,0.003578182,0.9944717,-0.05974843,0.003508399,0.01033549,0.04774314,0.529898,-0.1024383,-0.3293723,0.01552553,0.09087721,0.1473194,3.686873,-0.2435752,0.02008937,-0.001499779,0.04163344,-0.0763654,0.07198342,0.003578182,0.9944717,-0.05974843,0.003508399,0.01033549,0.04774314,0.529898,-0.1024383,-0.3293723,0.01552553,0.09087721,0.1473194,3.686873,-0.2435752,False,False,False,False,False,False,False,False,0,0,0,0
0.03999329,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03181131,-0.4509529,0.2351762,0.01745915,0.2498431,0.03251401,0.9675828,-0.02592783,-0.07643231,0.008286204,-0.05941818,0.08835495,-0.05518363,0,0,0,0,0,0,0.01764891,-0.001443299,0.04197699,-0.07595663,0.06061893,0.003366847,0.9952611,-0.07276855,0.002188254,0.01252017,0.03277665,0.6441467,-0.08721682,-0.6513638,-0.06604355,0.1092937,-0.7487355,5.715574,0.7614936,0.01764891,-0.001443299,0.04197699,-0.07595663,0.06061893,0.003366847,0.9952611,-0.07276855,0.002188254,0.01252017,0.03277665,0.6441467,-0.08721682,-0.6513638,-0.06604355,0.1092937,-0.7487355,5.715574,0.7614936,0.01764891,-0.001443299,0.04197699,-0.07595663,0.06061893,0.003366847,0.9952611,-0.07276855,0.002188254,0.01252017,0.03277665,0.6441467,-0.08721682,-0.6513638,-0.06604355,0.1092937,-0.7487355,5.715574,0.7614936,0.01764891,-0.001443299,0.04197699,-0.07595663,0.06061893,0.003366847,0.9952611,-0.07276855,0.002188254,0.01252017,0.03277665,0.6441467,-0.08721682,-0.6513638,-0.06604355,0.1092937,-0.7487355,5.715574,0.7614936,False,False,False,False,False,False,False,False,0,0,0,0
0.05999756,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03166673,-0.4523237,0.2351872,0.01788208,0.2497927,0.03235396,0.9675934,-0.0231983,-0.08567711,0.005255179,-0.06455446,0.0667358,-0.03981964,0,0,0,0,0,0,0.01664807,-0.001547598,0.0422138,-0.07618424,0.05540677,0.003574879,0.9955467,-0.07705598,0.001020988,0.0130497,0.02203879,0.6698211,-0.07838196,-0.2143257,-0.05835085,0.02647101,-0.5367787,1.283446,0.4416483,0.01664807,-0.001547598,0.0422138,-0.07618424,0.05540677,0.003574879,0.9955467,-0.07705598,0.001020988,0.0130497,0.02203879,0.6698211,-0.07838196,-0.2143257,-0.05835085,0.02647101,-0.5367787,1.283446,0.4416483,0.01664807,-0.001547598,0.0422138,-0.07618424,0.05540677,0.003574879,0.9955467,-0.07705598,0.001020988,0.0130497,0.02203879,0.6698211,-0.07838196,-0.2143257,-0.05835085,0.02647101,-0.5367787,1.283446,0.4416483,0.01664807,-0.001547598,0.0422138,-0.07618424,0.05540677,0.003574879,0.9955467,-0.07705598,0.001020988,0.0130497,0.02203879,0.6698211,-0.07838196,-0.2143257,-0.05835085,0.02647101,-0.5367787,1.283446,0.4416483,False,False,False,False,False,False,False,False,0,0,0,0
0.08000183,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03091582,-0.4560843,0.2351841,0.0196811,0.2494279,0.03335373,0.9676187,-0.02320381,-0.09976275,0.002686622,-0.08027056,0.04690662,-0.06188874,0,0,0,0,0,0,0.01464279,-0.001502579,0.04278082,-0.07636306,0.04728833,0.004422396,0.9959483,-0.07865664,-0.001156293,0.01419275,0.01546637,0.6527271,-0.08433817,-0.08001593,-0.1088408,0.05714026,-0.3285506,-0.8545182,-0.2977465,0.01464279,-0.001502579,0.04278082,-0.07636306,0.04728833,0.004422396,0.9959483,-0.07865664,-0.001156293,0.01419275,0.01546637,0.6527271,-0.08433817,-0.08001593,-0.1088408,0.05714026,-0.3285506,-0.8545182,-0.2977465,0.01464279,-0.001502579,0.04278082,-0.07636306,0.04728833,0.004422396,0.9959483,-0.07865664,-0.001156293,0.01419275,0.01546637,0.6527271,-0.08433817,-0.08001593,-0.1088408,0.05714026,-0.3285506,-0.8545182,-0.2977465,0.01464279,-0.001502579,0.04278082,-0.07636306,0.04728833,0.004422396,0.9959483,-0.07865664,-0.001156293,0.01419275,0.01546637,0.6527271,-0.08433817,-0.08001593,-0.1088408,0.05714026,-0.3285506,-0.8545182,-0.2977465,False,False,False,False,False,False,False,False,0,0,0,0
0.1000061,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03027341,-0.4594001,0.2352115,0.02227752,0.24783,0.0323529,0.9680068,-0.02568809,-0.1109179,0.002913008,-0.1311861,0.08227453,-0.02288226,0,0,0,0,0,0,0.01367814,-0.001652972,0.04304044,-0.07671306,0.04368718,0.005784372,0.9960788,-0.0770079,-0.002097695,0.01514115,0.01284314,0.6243405,-0.1109892,0.08241972,-0.04706001,0.04740993,-0.1311334,-1.419029,-1.332268,0.01367814,-0.001652972,0.04304044,-0.07671306,0.04368718,0.005784372,0.9960788,-0.0770079,-0.002097695,0.01514115,0.01284314,0.6243405,-0.1109892,0.08241972,-0.04706001,0.04740993,-0.1311334,-1.419029,-1.332268,0.01367814,-0.001652972,0.04304044,-0.07671306,0.04368718,0.005784372,0.9960788,-0.0770079,-0.002097695,0.01514115,0.01284314,0.6243405,-0.1109892,0.08241972,-0.04706001,0.04740993,-0.1311334,-1.419029,-1.332268,0.01367814,-0.001652972,0.04304044,-0.07671306,0.04368718,0.005784372,0.9960788,-0.0770079,-0.002097695,0.01514115,0.01284314,0.6243405,-0.1109892,0.08241972,-0.04706001,0.04740993,-0.1311334,-1.419029,-1.332268,False,False,False,False,False,False,False,False,0,0,0,0
0.1199951,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.029572,-0.4631548,0.2352077,0.02302197,0.2455695,0.03076575,0.9686171,-0.028526,-0.1126298,0.0005155159,-0.09189565,0.1118069,0.02650693,0,0,0,0,0,0,0.01176849,-0.001537559,0.04369859,-0.07699218,0.03540958,0.007449285,0.996375,-0.07410125,-0.002600977,0.01742876,0.0183709,0.5937448,-0.1427307,0.145412,-0.02517796,0.1144435,0.2765398,-1.530627,-1.587944,0.01176849,-0.001537559,0.04369859,-0.07699218,0.03540958,0.007449285,0.996375,-0.07410125,-0.002600977,0.01742876,0.0183709,0.5937448,-0.1427307,0.145412,-0.02517796,0.1144435,0.2765398,-1.530627,-1.587944,0.01176849,-0.001537559,0.04369859,-0.07699218,0.03540958,0.007449285,0.996375,-0.07410125,-0.002600977,0.01742876,0.0183709,0.5937448,-0.1427307,0.145412,-0.02517796,0.1144435,0.2765398,-1.530627,-1.587944,0.01176849,-0.001537559,0.04369859,-0.07699218,0.03540958,0.007449285,0.996375,-0.07410125,-0.002600977,0.01742876,0.0183709,0.5937448,-0.1427307,0.145412,-0.02517796,0.1144435,0.2765398,-1.530627,-1.587944,False,False,False,False,False,False,False,False,0,0,0,0
0.1399994,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02950565,-0.4632873,0.2351187,0.0219494,0.2455336,0.03100913,0.9686433,-0.02868156,-0.1084981,-0.001226315,-0.04346121,0.1071129,0.02633992,0,0,0,0,0,0,0.01042549,-0.001563686,0.04398945,-0.077543,0.03113626,0.008327043,0.9964679,-0.0746132,-0.002431897,0.01803333,0.02639007,0.5996214,-0.1457788,-0.02559175,0.008452228,0.03022176,0.4008731,0.2937703,-0.1523728,0.01042549,-0.001563686,0.04398945,-0.077543,0.03113626,0.008327043,0.9964679,-0.0746132,-0.002431897,0.01803333,0.02639007,0.5996214,-0.1457788,-0.02559175,0.008452228,0.03022176,0.4008731,0.2937703,-0.1523728,0.01042549,-0.001563686,0.04398945,-0.077543,0.03113626,0.008327043,0.9964679,-0.0746132,-0.002431897,0.01803333,0.02639007,0.5996214,-0.1457788,-0.02559175,0.008452228,0.03022176,0.4008731,0.2937703,-0.1523728,0.01042549,-0.001563686,0.04398945,-0.077543,0.03113626,0.008327043,0.9964679,-0.0746132,-0.002431897,0.01803333,0.02639007,0.5996214,-0.1457788,-0.02559175,0.008452228,0.03022176,0.4008731,0.2937703,-0.1523728,False,False,False,False,False,False,False,False,0,0,0,0
0.1600037,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02920281,-0.4645691,0.2349274,0.0201141,0.2450082,0.03089825,0.9688197,-0.0282817,-0.1032594,-0.004038489,0.03655993,0.09991213,0.04226515,0,0,0,0,0,0,0.009226611,-0.001490205,0.04439114,-0.07790224,0.02509637,0.008471472,0.9966091,-0.07657552,-0.001812559,0.01857767,0.03436329,0.6331205,-0.1449021,-0.09809499,0.03096026,0.02721144,0.3985758,1.674598,0.04382315,0.009226611,-0.001490205,0.04439114,-0.07790224,0.02509637,0.008471472,0.9966091,-0.07657552,-0.001812559,0.01857767,0.03436329,0.6331205,-0.1449021,-0.09809499,0.03096026,0.02721144,0.3985758,1.674598,0.04382315,0.009226611,-0.001490205,0.04439114,-0.07790224,0.02509637,0.008471472,0.9966091,-0.07657552,-0.001812559,0.01857767,0.03436329,0.6331205,-0.1449021,-0.09809499,0.03096026,0.02721144,0.3985758,1.674598,0.04382315,0.009226611,-0.001490205,0.04439114,-0.07790224,0.02509637,0.008471472,0.9966091,-0.07657552,-0.001812559,0.01857767,0.03436329,0.6331205,-0.1449021,-0.09809499,0.03096026,0.02721144,0.3985758,1.674598,0.04382315,False,False,False,False,False,False,False,False,0,0,0,0
0.1799927,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02833056,-0.4690605,0.2343331,0.01515602,0.2453035,0.03196343,0.9688007,-0.0234513,-0.1005177,-0.01115503,0.1578383,0.02509029,0.01801808,0,0,0,0,0,0,0.005328993,-0.00119618,0.04512382,-0.08092171,0.007286413,0.007901409,0.9966625,-0.093018,0.002242393,0.02045315,0.08407564,0.8486379,-0.1169994,-0.8225761,0.2028591,0.09382548,2.486984,10.78179,1.395903,0.005328993,-0.00119618,0.04512382,-0.08092171,0.007286413,0.007901409,0.9966625,-0.093018,0.002242393,0.02045315,0.08407564,0.8486379,-0.1169994,-0.8225761,0.2028591,0.09382548,2.486984,10.78179,1.395903,0.005328993,-0.00119618,0.04512382,-0.08092171,0.007286413,0.007901409,0.9966625,-0.093018,0.002242393,0.02045315,0.08407564,0.8486379,-0.1169994,-0.8225761,0.2028591,0.09382548,2.486984,10.78179,1.395903,0.005328993,-0.00119618,0.04512382,-0.08092171,0.007286413,0.007901409,0.9966625,-0.093018,0.002242393,0.02045315,0.08407564,0.8486379,-0.1169994,-0.8225761,0.2028591,0.09382548,2.486984,10.78179,1.395903,False,False,False,False,False,False,False,False,0,0,0,0
0.1999969,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02805429,-0.472061,0.2342508,0.01365828,0.246774,0.03396532,0.9683813,-0.01825491,-0.1101173,-0.01184971,0.1664052,-0.03099445,-0.03475928,0,0,0,0,0,0,0.002528111,-0.0009434712,0.04516959,-0.08339664,-0.007185439,0.007472817,0.9964625,-0.1110872,0.005995248,0.02021896,0.1483466,1.097378,-0.1099001,-0.9032682,0.1876027,-0.01170702,3.21286,12.43437,0.3548881,0.002528111,-0.0009434712,0.04516959,-0.08339664,-0.007185439,0.007472817,0.9964625,-0.1110872,0.005995248,0.02021896,0.1483466,1.097378,-0.1099001,-0.9032682,0.1876027,-0.01170702,3.21286,12.43437,0.3548881,0.002528111,-0.0009434712,0.04516959,-0.08339664,-0.007185439,0.007472817,0.9964625,-0.1110872,0.005995248,0.02021896,0.1483466,1.097378,-0.1099001,-0.9032682,0.1876027,-0.01170702,3.21286,12.43437,0.3548881,0.002528111,-0.0009434712,0.04516959,-0.08339664,-0.007185439,0.007472817,0.9964625,-0.1110872,0.005995248,0.02021896,0.1483466,1.097378,-0.1099001,-0.9032682,0.1876027,-0.01170702,3.21286,12.43437,0.3548881,False,False,False,False,False,False,False,False,0,0,0,0
