baseline_1,0,0,0
baseline_2,0,0,0
video_1,0,0,0
video_8,0,0,0
video_2,0,0,0
video_22,0,0,0
video_3,0,0,0
video_5,0,0,0
video_6,0,0,0
video_30,0,0,0
video_31,0,0,0
video_40,0,0,0
video_9,0,0,0
video_10,0,0,0
video_36,0,0,0
video_11,0,0,0
