Timestamp,LeftPositionX,LeftPositionY,LeftPositionZ,LeftRotationX,LeftRotationY,LeftRotationZ,LeftRotationW,LeftVelocityX,LeftVelocityY,LeftVelocityZ,LeftAngularVelocityX,LeftAngularVelocityY,LeftAngularVelocityZ,LeftAccelerationX,LeftAccelerationY,LeftAccelerationZ,LeftAngularAccelerationX,LeftAngularAccelerationY,LeftAngularAccelerationZ,RightPositionX,RightPositionY,RightPositionZ,RightRotationX,RightRotationY,RightRotationZ,RightRotationW,RightVelocityX,RightVelocityY,RightVelocityZ,RightAngularVelocityX,RightAngularVelocityY,RightAngularVelocityZ,RightAccelerationX,RightAccelerationY,RightAccelerationZ,RightAngularAccelerationX,RightAngularAccelerationY,RightAngularAccelerationZ,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDVelocityX,HMDVelocityY,HMDVelocityZ,HMDAngularVelocityX,HMDAngularVelocityY,HMDAngularVelocityZ,HMDAccelerationX,HMDAccelerationY,HMDAccelerationZ,HMDAngularAccelerationX,HMDAngularAccelerationY,HMDAngularAccelerationZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftEyeRotationX,LeftEyeRotationY,LeftEyeRotationZ,LeftEyeRotationW,LeftEyeVelocityX,LeftEyeVelocityY,LeftEyeVelocityZ,LeftEyeAngularVelocityX,LeftEyeAngularVelocityY,LeftEyeAngularVelocityZ,LeftEyeAccelerationX,LeftEyeAccelerationY,LeftEyeAccelerationZ,LeftEyeAngularAccelerationX,LeftEyeAngularAccelerationY,LeftEyeAngularAccelerationZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightEyeRotationX,RightEyeRotationY,RightEyeRotationZ,RightEyeRotationW,RightEyeVelocityX,RightEyeVelocityY,RightEyeVelocityZ,RightEyeAngularVelocityX,RightEyeAngularVelocityY,RightEyeAngularVelocityZ,RightEyeAccelerationX,RightEyeAccelerationY,RightEyeAccelerationZ,RightEyeAngularAccelerationX,RightEyeAngularAccelerationY,RightEyeAngularAccelerationZ,CenterEyePositionX,CenterEyePositionY,CenterEyePositionZ,CenterEyeRotationX,CenterEyeRotationY,CenterEyeRotationZ,CenterEyeRotationW,CenterEyeVelocityX,CenterEyeVelocityY,CenterEyeVelocityZ,CenterEyeAngularVelocityX,CenterEyeAngularVelocityY,CenterEyeAngularVelocityZ,CenterEyeAccelerationX,CenterEyeAccelerationY,CenterEyeAccelerationZ,CenterEyeAngularAccelerationX,CenterEyeAngularAccelerationY,CenterEyeAngularAccelerationZ,PrimaryButtonStateLeft,SecondaryButtonStateLeft,PrimaryTouchStateLeft,SecondaryTouchStateLeft,PrimaryButtonStateRight,SecondaryButtonStateRight,PrimaryTouchStateRight,SecondaryTouchStateRight,TriggerValueLeft,GripValueLeft,TriggerValueRight,GripValueRight
0.01998901,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04232582,-0.5639044,0.2582195,0.005129512,0.2376763,0.02129706,0.9710974,-0.006703098,-0.01654068,0.01664313,-0.1483138,0.08130386,-0.02900724,0,0,0,0,0,0,0.01502856,0.007246231,0.0284833,-0.1367024,0.08909599,0.007564917,0.9865684,-0.008410275,-0.002414192,0.0008176342,-0.005169407,0.0766669,-0.0127093,0.05186176,-0.0001992728,-0.01368483,-0.3044179,-1.105901,-0.1407425,0.01502856,0.007246231,0.0284833,-0.1367024,0.08909599,0.007564917,0.9865684,-0.008410275,-0.002414192,0.0008176342,-0.005169407,0.0766669,-0.0127093,0.05186176,-0.0001992728,-0.01368483,-0.3044179,-1.105901,-0.1407425,0.01502856,0.007246231,0.0284833,-0.1367024,0.08909599,0.007564917,0.9865684,-0.008410275,-0.002414192,0.0008176342,-0.005169407,0.0766669,-0.0127093,0.05186176,-0.0001992728,-0.01368483,-0.3044179,-1.105901,-0.1407425,0.01502856,0.007246231,0.0284833,-0.1367024,0.08909599,0.007564917,0.9865684,-0.008410275,-0.002414192,0.0008176342,-0.005169407,0.0766669,-0.0127093,0.05186176,-0.0001992728,-0.01368483,-0.3044179,-1.105901,-0.1407425,False,False,False,False,False,False,False,False,0,0,0,0
0.04000854,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04234741,-0.5635628,0.2578531,0.003617947,0.2381726,0.02154684,0.9709771,-0.005315602,-0.006638627,0.00833342,-0.05598141,0.04920172,-0.02452203,0,0,0,0,0,0,0.01498436,0.00720196,0.02848447,-0.1366294,0.08871471,0.007651156,0.9866122,-0.007268578,-0.00257668,0.0006406701,-0.009558359,0.06713463,-0.0126754,0.05702917,-0.008116478,-0.008839573,-0.2192335,-0.4761487,0.0016934,0.01498436,0.00720196,0.02848447,-0.1366294,0.08871471,0.007651156,0.9866122,-0.007268578,-0.00257668,0.0006406701,-0.009558359,0.06713463,-0.0126754,0.05702917,-0.008116478,-0.008839573,-0.2192335,-0.4761487,0.0016934,0.01498436,0.00720196,0.02848447,-0.1366294,0.08871471,0.007651156,0.9866122,-0.007268578,-0.00257668,0.0006406701,-0.009558359,0.06713463,-0.0126754,0.05702917,-0.008116478,-0.008839573,-0.2192335,-0.4761487,0.0016934,0.01498436,0.00720196,0.02848447,-0.1366294,0.08871471,0.007651156,0.9866122,-0.007268578,-0.00257668,0.0006406701,-0.009558359,0.06713463,-0.0126754,0.05702917,-0.008116478,-0.008839573,-0.2192335,-0.4761487,0.0016934,False,False,False,False,False,False,False,False,0,0,0,0
0.05999756,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04237011,-0.5633407,0.2576993,0.003429751,0.2380719,0.02139782,0.9710057,-0.001068362,0.001322376,0.000286902,-0.003608879,0.01902466,0.01025164,0,0,0,0,0,0,0.01481614,0.007143445,0.02852343,-0.1365009,0.08818877,0.00781024,0.9866759,-0.005957315,-0.002439101,0.0003721621,-0.01022742,0.05348946,-0.01583187,0.06559919,0.006882704,-0.01343278,-0.03347126,-0.6826334,-0.1579101,0.01481614,0.007143445,0.02852343,-0.1365009,0.08818877,0.00781024,0.9866759,-0.005957315,-0.002439101,0.0003721621,-0.01022742,0.05348946,-0.01583187,0.06559919,0.006882704,-0.01343278,-0.03347126,-0.6826334,-0.1579101,0.01481614,0.007143445,0.02852343,-0.1365009,0.08818877,0.00781024,0.9866759,-0.005957315,-0.002439101,0.0003721621,-0.01022742,0.05348946,-0.01583187,0.06559919,0.006882704,-0.01343278,-0.03347126,-0.6826334,-0.1579101,0.01481614,0.007143445,0.02852343,-0.1365009,0.08818877,0.00781024,0.9866759,-0.005957315,-0.002439101,0.0003721621,-0.01022742,0.05348946,-0.01583187,0.06559919,0.006882704,-0.01343278,-0.03347126,-0.6826334,-0.1579101,False,False,False,False,False,False,False,False,0,0,0,0
0.07998657,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04237597,-0.5633246,0.2576897,0.003403764,0.2380797,0.02136208,0.9710047,0.0007331665,0.002799838,-0.001460689,0.003973735,0.002211336,0.01334425,0,0,0,0,0,0,0.01472578,0.00711944,0.028536,-0.1362587,0.08793826,0.007888353,0.9867311,-0.005746489,-0.002310719,0.000267549,-0.01326417,0.0491821,-0.01452879,0.01054706,0.006422657,-0.005233532,-0.1519213,-0.2154862,0.06518988,0.01472578,0.00711944,0.028536,-0.1362587,0.08793826,0.007888353,0.9867311,-0.005746489,-0.002310719,0.000267549,-0.01326417,0.0491821,-0.01452879,0.01054706,0.006422657,-0.005233532,-0.1519213,-0.2154862,0.06518988,0.01472578,0.00711944,0.028536,-0.1362587,0.08793826,0.007888353,0.9867311,-0.005746489,-0.002310719,0.000267549,-0.01326417,0.0491821,-0.01452879,0.01054706,0.006422657,-0.005233532,-0.1519213,-0.2154862,0.06518988,0.01472578,0.00711944,0.028536,-0.1362587,0.08793826,0.007888353,0.9867311,-0.005746489,-0.002310719,0.000267549,-0.01326417,0.0491821,-0.01452879,0.01054706,0.006422657,-0.005233532,-0.1519213,-0.2154862,0.06518988,False,False,False,False,False,False,False,False,0,0,0,0
0.1000061,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04257405,-0.5631293,0.2574894,0.00280538,0.2389696,0.02089731,0.9707981,0.008917846,0.004790915,-0.006964204,0.02139199,-0.05755965,0.03337519,0,0,0,0,0,0,0.01461827,0.00708147,0.02848404,-0.1360888,0.08803418,0.007640471,0.9867479,-0.004608537,-0.00194227,-0.0008380081,-0.01468198,0.03022476,-0.00388104,0.05684211,0.01840448,-0.05522392,-0.0708212,-0.9469421,0.5318681,0.01461827,0.00708147,0.02848404,-0.1360888,0.08803418,0.007640471,0.9867479,-0.004608537,-0.00194227,-0.0008380081,-0.01468198,0.03022476,-0.00388104,0.05684211,0.01840448,-0.05522392,-0.0708212,-0.9469421,0.5318681,0.01461827,0.00708147,0.02848404,-0.1360888,0.08803418,0.007640471,0.9867479,-0.004608537,-0.00194227,-0.0008380081,-0.01468198,0.03022476,-0.00388104,0.05684211,0.01840448,-0.05522392,-0.0708212,-0.9469421,0.5318681,0.01461827,0.00708147,0.02848404,-0.1360888,0.08803418,0.007640471,0.9867479,-0.004608537,-0.00194227,-0.0008380081,-0.01468198,0.03022476,-0.00388104,0.05684211,0.01840448,-0.05522392,-0.0708212,-0.9469421,0.5318681,False,False,False,False,False,False,False,False,0,0,0,0
0.1199951,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04267253,-0.5630453,0.2573597,0.002630216,0.2395877,0.02053826,0.9706539,0.01110436,0.002976686,-0.007799964,0.01279723,-0.06933459,0.0416561,0,0,0,0,0,0,0.01459845,0.007096975,0.02843796,-0.1361158,0.08775753,0.0077541,0.9867679,-0.003960857,-0.001317256,-0.001334497,-0.01265994,0.02701825,-0.004519638,0.03240179,0.03126787,-0.02483809,0.1011577,-0.1604136,-0.03194743,0.01459845,0.007096975,0.02843796,-0.1361158,0.08775753,0.0077541,0.9867679,-0.003960857,-0.001317256,-0.001334497,-0.01265994,0.02701825,-0.004519638,0.03240179,0.03126787,-0.02483809,0.1011577,-0.1604136,-0.03194743,0.01459845,0.007096975,0.02843796,-0.1361158,0.08775753,0.0077541,0.9867679,-0.003960857,-0.001317256,-0.001334497,-0.01265994,0.02701825,-0.004519638,0.03240179,0.03126787,-0.02483809,0.1011577,-0.1604136,-0.03194743,0.01459845,0.007096975,0.02843796,-0.1361158,0.08775753,0.0077541,0.9867679,-0.003960857,-0.001317256,-0.001334497,-0.01265994,0.02701825,-0.004519638,0.03240179,0.03126787,-0.02483809,0.1011577,-0.1604136,-0.03194743,False,False,False,False,False,False,False,False,0,0,0,0
0.1399841,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04281858,-0.5629824,0.2571744,0.002336445,0.2403241,0.01998154,0.9704842,0.009471267,0.000176786,-0.006424505,0.007980666,-0.05294462,0.03535677,0,0,0,0,0,0,0.01459512,0.00719477,0.02840604,-0.1363561,0.08792429,0.007972514,0.9867182,-0.002883177,-5.026803E-05,-0.002544639,-0.0006058821,0.01213804,-0.009015881,0.05391361,0.0633842,-0.06054033,0.6030341,-0.7444196,-0.2249357,0.01459512,0.00719477,0.02840604,-0.1363561,0.08792429,0.007972514,0.9867182,-0.002883177,-5.026803E-05,-0.002544639,-0.0006058821,0.01213804,-0.009015881,0.05391361,0.0633842,-0.06054033,0.6030341,-0.7444196,-0.2249357,0.01459512,0.00719477,0.02840604,-0.1363561,0.08792429,0.007972514,0.9867182,-0.002883177,-5.026803E-05,-0.002544639,-0.0006058821,0.01213804,-0.009015881,0.05391361,0.0633842,-0.06054033,0.6030341,-0.7444196,-0.2249357,0.01459512,0.00719477,0.02840604,-0.1363561,0.08792429,0.007972514,0.9867182,-0.002883177,-5.026803E-05,-0.002544639,-0.0006058821,0.01213804,-0.009015881,0.05391361,0.0633842,-0.06054033,0.6030341,-0.7444196,-0.2249357,False,False,False,False,False,False,False,False,0,0,0,0
0.1600037,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04284976,-0.5629779,0.2571553,0.002318071,0.2403448,0.01993689,0.97048,0.006609877,0.0004401846,-0.004387392,0.005719059,-0.02891143,0.02178387,0,0,0,0,0,0,0.01459358,0.007265095,0.02841893,-0.1363532,0.08794557,0.007940208,0.986717,-0.002678927,0.0005126633,-0.003100221,-0.0001057829,0.008699142,-0.006133311,0.01020254,0.0281191,-0.02775199,0.02498056,-0.1717772,0.1439878,0.01459358,0.007265095,0.02841893,-0.1363532,0.08794557,0.007940208,0.986717,-0.002678927,0.0005126633,-0.003100221,-0.0001057829,0.008699142,-0.006133311,0.01020254,0.0281191,-0.02775199,0.02498056,-0.1717772,0.1439878,0.01459358,0.007265095,0.02841893,-0.1363532,0.08794557,0.007940208,0.986717,-0.002678927,0.0005126633,-0.003100221,-0.0001057829,0.008699142,-0.006133311,0.01020254,0.0281191,-0.02775199,0.02498056,-0.1717772,0.1439878,0.01459358,0.007265095,0.02841893,-0.1363532,0.08794557,0.007940208,0.986717,-0.002678927,0.0005126633,-0.003100221,-0.0001057829,0.008699142,-0.006133311,0.01020254,0.0281191,-0.02775199,0.02498056,-0.1717772,0.1439878,False,False,False,False,False,False,False,False,0,0,0,0
0.1799927,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04288289,-0.5629663,0.2571298,0.002239001,0.2403883,0.01985482,0.9704711,0.004495774,0.001093128,-0.003223191,0.008790458,-0.01417858,0.01964338,0,0,0,0,0,0,0.01457187,0.007292254,0.0283615,-0.1364402,0.0878775,0.00783388,0.9867119,-0.002480971,0.0007661554,-0.003455532,0.002758369,0.009412474,-0.002255511,0.009903257,0.01268157,-0.01777533,0.1432863,0.03568618,0.1939966,0.01457187,0.007292254,0.0283615,-0.1364402,0.0878775,0.00783388,0.9867119,-0.002480971,0.0007661554,-0.003455532,0.002758369,0.009412474,-0.002255511,0.009903257,0.01268157,-0.01777533,0.1432863,0.03568618,0.1939966,0.01457187,0.007292254,0.0283615,-0.1364402,0.0878775,0.00783388,0.9867119,-0.002480971,0.0007661554,-0.003455532,0.002758369,0.009412474,-0.002255511,0.009903257,0.01268157,-0.01777533,0.1432863,0.03568618,0.1939966,0.01457187,0.007292254,0.0283615,-0.1364402,0.0878775,0.00783388,0.9867119,-0.002480971,0.0007661554,-0.003455532,0.002758369,0.009412474,-0.002255511,0.009903257,0.01268157,-0.01777533,0.1432863,0.03568618,0.1939966,False,False,False,False,False,False,False,False,0,0,0,0
0.1999817,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04289882,-0.5628585,0.257052,0.002014205,0.240392,0.01970514,0.9704738,0.001015513,0.00298465,-0.0006037975,0.01464519,0.004353538,0.01375037,0,0,0,0,0,0,0.01451007,0.007317135,0.02818919,-0.136586,0.08777005,0.007812151,0.9867014,-0.002388184,0.0008188944,-0.004453775,0.005038069,0.009314478,-0.001592861,0.004641875,0.002638399,-0.0499396,0.1140476,-0.004902474,0.03315071,0.01451007,0.007317135,0.02818919,-0.136586,0.08777005,0.007812151,0.9867014,-0.002388184,0.0008188944,-0.004453775,0.005038069,0.009314478,-0.001592861,0.004641875,0.002638399,-0.0499396,0.1140476,-0.004902474,0.03315071,0.01451007,0.007317135,0.02818919,-0.136586,0.08777005,0.007812151,0.9867014,-0.002388184,0.0008188944,-0.004453775,0.005038069,0.009314478,-0.001592861,0.004641875,0.002638399,-0.0499396,0.1140476,-0.004902474,0.03315071,0.01451007,0.007317135,0.02818919,-0.136586,0.08777005,0.007812151,0.9867014,-0.002388184,0.0008188944,-0.004453775,0.005038069,0.009314478,-0.001592861,0.004641875,0.002638399,-0.0499396,0.1140476,-0.004902474,0.03315071,False,False,False,False,False,False,False,False,0,0,0,0
