Timestamp,LeftPositionX,LeftPositionY,LeftPositionZ,LeftRotationX,LeftRotationY,LeftRotationZ,LeftRotationW,LeftVelocityX,LeftVelocityY,LeftVelocityZ,LeftAngularVelocityX,LeftAngularVelocityY,LeftAngularVelocityZ,LeftAccelerationX,LeftAccelerationY,LeftAccelerationZ,LeftAngularAccelerationX,LeftAngularAccelerationY,LeftAngularAccelerationZ,RightPositionX,RightPositionY,RightPositionZ,RightRotationX,RightRotationY,RightRotationZ,RightRotationW,RightVelocityX,RightVelocityY,RightVelocityZ,RightAngularVelocityX,RightAngularVelocityY,RightAngularVelocityZ,RightAccelerationX,RightAccelerationY,RightAccelerationZ,RightAngularAccelerationX,RightAngularAccelerationY,RightAngularAccelerationZ,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDVelocityX,HMDVelocityY,HMDVelocityZ,HMDAngularVelocityX,HMDAngularVelocityY,HMDAngularVelocityZ,HMDAccelerationX,HMDAccelerationY,HMDAccelerationZ,HMDAngularAccelerationX,HMDAngularAccelerationY,HMDAngularAccelerationZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftEyeRotationX,LeftEyeRotationY,LeftEyeRotationZ,LeftEyeRotationW,LeftEyeVelocityX,LeftEyeVelocityY,LeftEyeVelocityZ,LeftEyeAngularVelocityX,LeftEyeAngularVelocityY,LeftEyeAngularVelocityZ,LeftEyeAccelerationX,LeftEyeAccelerationY,LeftEyeAccelerationZ,LeftEyeAngularAccelerationX,LeftEyeAngularAccelerationY,LeftEyeAngularAccelerationZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightEyeRotationX,RightEyeRotationY,RightEyeRotationZ,RightEyeRotationW,RightEyeVelocityX,RightEyeVelocityY,RightEyeVelocityZ,RightEyeAngularVelocityX,RightEyeAngularVelocityY,RightEyeAngularVelocityZ,RightEyeAccelerationX,RightEyeAccelerationY,RightEyeAccelerationZ,RightEyeAngularAccelerationX,RightEyeAngularAccelerationY,RightEyeAngularAccelerationZ,CenterEyePositionX,CenterEyePositionY,CenterEyePositionZ,CenterEyeRotationX,CenterEyeRotationY,CenterEyeRotationZ,CenterEyeRotationW,CenterEyeVelocityX,CenterEyeVelocityY,CenterEyeVelocityZ,CenterEyeAngularVelocityX,CenterEyeAngularVelocityY,CenterEyeAngularVelocityZ,CenterEyeAccelerationX,CenterEyeAccelerationY,CenterEyeAccelerationZ,CenterEyeAngularAccelerationX,CenterEyeAngularAccelerationY,CenterEyeAngularAccelerationZ,PrimaryButtonStateLeft,SecondaryButtonStateLeft,PrimaryTouchStateLeft,SecondaryTouchStateLeft,PrimaryButtonStateRight,SecondaryButtonStateRight,PrimaryTouchStateRight,SecondaryTouchStateRight,TriggerValueLeft,GripValueLeft,TriggerValueRight,GripValueRight
0.02000046,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04474114,-0.4698358,0.2376,0.0259787,0.2249666,-0.01984309,0.9738179,0.002822174,-0.01326216,-0.0004733384,-0.0699833,-0.02606753,-0.03194241,0,0,0,0,0,0,0.01567754,0.02386953,-0.01887788,-0.08230468,0.09919605,0.01181643,0.9915878,-0.002244325,-0.003833159,0.005715874,-0.02390056,0.02388596,0.008119151,0.006477864,-0.002503664,0.04543635,0.2110932,-0.2701008,-0.04119332,0.01567754,0.02386953,-0.01887788,-0.08230468,0.09919605,0.01181643,0.9915878,-0.002244325,-0.003833159,0.005715874,-0.02390056,0.02388596,0.008119151,0.006477864,-0.002503664,0.04543635,0.2110932,-0.2701008,-0.04119332,0.01567754,0.02386953,-0.01887788,-0.08230468,0.09919605,0.01181643,0.9915878,-0.002244325,-0.003833159,0.005715874,-0.02390056,0.02388596,0.008119151,0.006477864,-0.002503664,0.04543635,0.2110932,-0.2701008,-0.04119332,0.01567754,0.02386953,-0.01887788,-0.08230468,0.09919605,0.01181643,0.9915878,-0.002244325,-0.003833159,0.005715874,-0.02390056,0.02388596,0.008119151,0.006477864,-0.002503664,0.04543635,0.2110932,-0.2701008,-0.04119332,False,False,False,False,False,False,False,False,0,0,0,0
0.04000092,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04460767,-0.4699138,0.2375596,0.02683395,0.2244773,-0.01980409,0.9739084,-0.005594878,-0.01345576,0.002160192,-0.0748174,0.02832976,-0.02630941,0,0,0,0,0,0,0.01562559,0.02379919,-0.01871873,-0.08223622,0.09876737,0.01210041,0.9916329,-0.002195114,-0.003739041,0.006347316,-0.0174656,0.0257253,-0.002820501,0.002460521,0.004705796,0.03157137,0.3217408,0.09196506,-0.5469701,0.01562559,0.02379919,-0.01871873,-0.08223622,0.09876737,0.01210041,0.9916329,-0.002195114,-0.003739041,0.006347316,-0.0174656,0.0257253,-0.002820501,0.002460521,0.004705796,0.03157137,0.3217408,0.09196506,-0.5469701,0.01562559,0.02379919,-0.01871873,-0.08223622,0.09876737,0.01210041,0.9916329,-0.002195114,-0.003739041,0.006347316,-0.0174656,0.0257253,-0.002820501,0.002460521,0.004705796,0.03157137,0.3217408,0.09196506,-0.5469701,0.01562559,0.02379919,-0.01871873,-0.08223622,0.09876737,0.01210041,0.9916329,-0.002195114,-0.003739041,0.006347316,-0.0174656,0.0257253,-0.002820501,0.002460521,0.004705796,0.03157137,0.3217408,0.09196506,-0.5469701,False,False,False,False,False,False,False,False,0,0,0,0
0.06000137,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04446051,-0.4700151,0.2376027,0.02711963,0.2237928,-0.01976827,0.9740588,-0.01082433,-0.01128928,0.003821881,-0.05723048,0.0652722,-0.02173376,0,0,0,0,0,0,0.01559641,0.02377943,-0.01867764,-0.08208808,0.0985826,0.01220071,0.9916624,-0.002322663,-0.003916476,0.006488261,-0.01750344,0.02567355,-0.008349929,-0.006377295,-0.008871553,0.007047087,-0.001892032,-0.002587341,-0.2764651,0.01559641,0.02377943,-0.01867764,-0.08208808,0.0985826,0.01220071,0.9916624,-0.002322663,-0.003916476,0.006488261,-0.01750344,0.02567355,-0.008349929,-0.006377295,-0.008871553,0.007047087,-0.001892032,-0.002587341,-0.2764651,0.01559641,0.02377943,-0.01867764,-0.08208808,0.0985826,0.01220071,0.9916624,-0.002322663,-0.003916476,0.006488261,-0.01750344,0.02567355,-0.008349929,-0.006377295,-0.008871553,0.007047087,-0.001892032,-0.002587341,-0.2764651,0.01559641,0.02377943,-0.01867764,-0.08208808,0.0985826,0.01220071,0.9916624,-0.002322663,-0.003916476,0.006488261,-0.01750344,0.02567355,-0.008349929,-0.006377295,-0.008871553,0.007047087,-0.001892032,-0.002587341,-0.2764651,False,False,False,False,False,False,False,False,0,0,0,0
0.08000183,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04422694,-0.4701155,0.2376652,0.02722207,0.2227775,-0.01983545,0.9742873,-0.01579317,-0.008664355,0.005320908,-0.03290073,0.09690779,-0.007881907,0,0,0,0,0,0,0.01555947,0.02374417,-0.01863649,-0.081608,0.09842997,0.01239438,0.9917147,-0.002522063,-0.004233734,0.006501516,-0.02671459,0.02533154,-0.01092078,-0.009969766,-0.01586253,0.0006627372,-0.4605471,-0.0171,-0.1285397,0.01555947,0.02374417,-0.01863649,-0.081608,0.09842997,0.01239438,0.9917147,-0.002522063,-0.004233734,0.006501516,-0.02671459,0.02533154,-0.01092078,-0.009969766,-0.01586253,0.0006627372,-0.4605471,-0.0171,-0.1285397,0.01555947,0.02374417,-0.01863649,-0.081608,0.09842997,0.01239438,0.9917147,-0.002522063,-0.004233734,0.006501516,-0.02671459,0.02533154,-0.01092078,-0.009969766,-0.01586253,0.0006627372,-0.4605471,-0.0171,-0.1285397,0.01555947,0.02374417,-0.01863649,-0.081608,0.09842997,0.01239438,0.9917147,-0.002522063,-0.004233734,0.006501516,-0.02671459,0.02533154,-0.01092078,-0.009969766,-0.01586253,0.0006627372,-0.4605471,-0.0171,-0.1285397,False,False,False,False,False,False,False,False,0,0,0,0
0.09999847,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04368207,-0.4702826,0.2377711,0.02654722,0.2201395,-0.02157668,0.9748684,-0.02103569,-0.007534455,0.006810936,0.0001014236,0.1350255,0.07445879,0,0,0,0,0,0,0.01544978,0.02354683,-0.01842548,-0.08069393,0.0977914,0.01235755,0.9918531,-0.003133372,-0.005403828,0.006976021,-0.04110157,0.03251771,-0.006541336,-0.03057059,-0.05851453,0.02372919,-0.7194698,0.3593684,0.219009,0.01544978,0.02354683,-0.01842548,-0.08069393,0.0977914,0.01235755,0.9918531,-0.003133372,-0.005403828,0.006976021,-0.04110157,0.03251771,-0.006541336,-0.03057059,-0.05851453,0.02372919,-0.7194698,0.3593684,0.219009,0.01544978,0.02354683,-0.01842548,-0.08069393,0.0977914,0.01235755,0.9918531,-0.003133372,-0.005403828,0.006976021,-0.04110157,0.03251771,-0.006541336,-0.03057059,-0.05851453,0.02372919,-0.7194698,0.3593684,0.219009,0.01544978,0.02354683,-0.01842548,-0.08069393,0.0977914,0.01235755,0.9918531,-0.003133372,-0.005403828,0.006976021,-0.04110157,0.03251771,-0.006541336,-0.03057059,-0.05851453,0.02372919,-0.7194698,0.3593684,0.219009,False,False,False,False,False,False,False,False,0,0,0,0
0.1199989,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04343769,-0.4703375,0.2377767,0.02606507,0.2194888,-0.02294434,0.9749969,-0.02132947,-0.007981299,0.006340149,0.007369716,0.1181567,0.1110306,0,0,0,0,0,0,0.01537281,0.02344078,-0.01830028,-0.08056334,0.09733542,0.01228988,0.9919094,-0.003653165,-0.005895105,0.007441948,-0.04069218,0.03964739,-0.004138802,-0.02598907,-0.0245633,0.02329583,0.02046926,0.3564759,0.120124,0.01537281,0.02344078,-0.01830028,-0.08056334,0.09733542,0.01228988,0.9919094,-0.003653165,-0.005895105,0.007441948,-0.04069218,0.03964739,-0.004138802,-0.02598907,-0.0245633,0.02329583,0.02046926,0.3564759,0.120124,0.01537281,0.02344078,-0.01830028,-0.08056334,0.09733542,0.01228988,0.9919094,-0.003653165,-0.005895105,0.007441948,-0.04069218,0.03964739,-0.004138802,-0.02598907,-0.0245633,0.02329583,0.02046926,0.3564759,0.120124,0.01537281,0.02344078,-0.01830028,-0.08056334,0.09733542,0.01228988,0.9919094,-0.003653165,-0.005895105,0.007441948,-0.04069218,0.03964739,-0.004138802,-0.02598907,-0.0245633,0.02329583,0.02046926,0.3564759,0.120124,False,False,False,False,False,False,False,False,0,0,0,0
0.1399994,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04234122,-0.4702211,0.2380661,0.0252791,0.2169353,-0.02076971,0.9756376,-0.03443921,0.003141267,0.01119464,0.05189457,0.1483256,-0.03779643,0,0,0,0,0,0,0.0151,0.02335203,-0.01815749,-0.08031762,0.09671754,0.01241014,0.9919883,-0.004886615,-0.005376883,0.007983218,-0.03310829,0.04266231,-0.004008062,-0.06167107,0.02591052,0.02706289,0.3791858,0.1507428,0.00653685,0.0151,0.02335203,-0.01815749,-0.08031762,0.09671754,0.01241014,0.9919883,-0.004886615,-0.005376883,0.007983218,-0.03310829,0.04266231,-0.004008062,-0.06167107,0.02591052,0.02706289,0.3791858,0.1507428,0.00653685,0.0151,0.02335203,-0.01815749,-0.08031762,0.09671754,0.01241014,0.9919883,-0.004886615,-0.005376883,0.007983218,-0.03310829,0.04266231,-0.004008062,-0.06167107,0.02591052,0.02706289,0.3791858,0.1507428,0.00653685,0.0151,0.02335203,-0.01815749,-0.08031762,0.09671754,0.01241014,0.9919883,-0.004886615,-0.005376883,0.007983218,-0.03310829,0.04266231,-0.004008062,-0.06167107,0.02591052,0.02706289,0.3791858,0.1507428,0.00653685,False,False,False,False,False,False,False,False,0,0,0,0
0.1599998,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04171996,-0.4701613,0.2382818,0.0251251,0.2152455,-0.01963894,0.9760392,-0.03891601,0.005078329,0.01346877,0.04952625,0.1677955,-0.07051802,0,0,0,0,0,0,0.01497027,0.02331102,-0.01805964,-0.08022441,0.09626663,0.01240543,0.9920398,-0.005469084,-0.005047252,0.008278601,-0.02992258,0.04479061,-0.004250356,-0.02912279,0.01648114,0.01476881,0.159282,0.1064125,-0.01211441,0.01497027,0.02331102,-0.01805964,-0.08022441,0.09626663,0.01240543,0.9920398,-0.005469084,-0.005047252,0.008278601,-0.02992258,0.04479061,-0.004250356,-0.02912279,0.01648114,0.01476881,0.159282,0.1064125,-0.01211441,0.01497027,0.02331102,-0.01805964,-0.08022441,0.09626663,0.01240543,0.9920398,-0.005469084,-0.005047252,0.008278601,-0.02992258,0.04479061,-0.004250356,-0.02912279,0.01648114,0.01476881,0.159282,0.1064125,-0.01211441,0.01497027,0.02331102,-0.01805964,-0.08022441,0.09626663,0.01240543,0.9920398,-0.005469084,-0.005047252,0.008278601,-0.02992258,0.04479061,-0.004250356,-0.02912279,0.01648114,0.01476881,0.159282,0.1064125,-0.01211441,False,False,False,False,False,False,False,False,0,0,0,0
0.1800003,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04068054,-0.470075,0.2386917,0.02523314,0.2128251,-0.01862236,0.9765869,-0.04140155,0.004875901,0.01544101,0.03005215,0.1682999,-0.06754161,0,0,0,0,0,0,0.01456366,0.02320887,-0.01772296,-0.07982456,0.09364268,0.01216327,0.9923261,-0.009448064,-0.004502725,0.009852732,-0.02693745,0.09541673,-0.002614724,-0.1989445,0.02722573,0.07870474,0.1492528,2.531248,0.08177974,0.01456366,0.02320887,-0.01772296,-0.07982456,0.09364268,0.01216327,0.9923261,-0.009448064,-0.004502725,0.009852732,-0.02693745,0.09541673,-0.002614724,-0.1989445,0.02722573,0.07870474,0.1492528,2.531248,0.08177974,0.01456366,0.02320887,-0.01772296,-0.07982456,0.09364268,0.01216327,0.9923261,-0.009448064,-0.004502725,0.009852732,-0.02693745,0.09541673,-0.002614724,-0.1989445,0.02722573,0.07870474,0.1492528,2.531248,0.08177974,0.01456366,0.02320887,-0.01772296,-0.07982456,0.09364268,0.01216327,0.9923261,-0.009448064,-0.004502725,0.009852732,-0.02693745,0.09541673,-0.002614724,-0.1989445,0.02722573,0.07870474,0.1492528,2.531248,0.08177974,False,False,False,False,False,False,False,False,0,0,0,0
0.2000008,0,0,-0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04067742,-0.4701971,0.2387171,0.02531995,0.2133307,-0.01943954,0.9764584,-0.03561768,-0.000391756,0.01355907,0.01358386,0.125128,-0.01967984,0,0,0,0,0,0,0.01414928,0.02314527,-0.01752038,-0.07946406,0.09093847,0.01140391,0.9926156,-0.01416761,-0.004511599,0.01094214,-0.03119067,0.1556405,0.01235929,-0.235972,-0.0004436952,0.05446925,-0.2126561,3.011117,0.7486834,0.01414928,0.02314527,-0.01752038,-0.07946406,0.09093847,0.01140391,0.9926156,-0.01416761,-0.004511599,0.01094214,-0.03119067,0.1556405,0.01235929,-0.235972,-0.0004436952,0.05446925,-0.2126561,3.011117,0.7486834,0.01414928,0.02314527,-0.01752038,-0.07946406,0.09093847,0.01140391,0.9926156,-0.01416761,-0.004511599,0.01094214,-0.03119067,0.1556405,0.01235929,-0.235972,-0.0004436952,0.05446925,-0.2126561,3.011117,0.7486834,0.01414928,0.02314527,-0.01752038,-0.07946406,0.09093847,0.01140391,0.9926156,-0.01416761,-0.004511599,0.01094214,-0.03119067,0.1556405,0.01235929,-0.235972,-0.0004436952,0.05446925,-0.2126561,3.011117,0.7486834,False,False,False,False,False,False,False,False,0,0,0,0
